;Name;Overview;Platform;Year_of_Release;Genre;Publisher;Global_players;Critic_Score;User_Score;Developer;alcohol_reference;animated_blood;blood;blood_and_gore;cartoon_violence;crude_humor;drug_reference;fantasy_violence;intense_violence;language;lyrics;mature_humor;mild_blood;mild_cartoon_violence;mild_fantasy_violence;mild_language;mild_lyrics;mild_suggestive_themes;mild_violence;no_descriptors;nudity;partial_nudity;sexual_content;sexual_themes;simulated_gambling;strong_janguage;strong_sexual_content;suggestive_themes;use_of_alcohol;use_of_drugs_and_alcohol;violence;esrb_rating
200;NHL 2003;"NHL 2003 is an ice hockey video game developed by EA Canada and published by EA Sports. It was released in 2002 as the successor to NHL 2002.
 ‎Features · ‎Reception";PS2;2002.0;Sports;Electronic Arts;0.93;79.0;6.8;EA Sports;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
201;Phoenix Wright: Ace Attorney;Phoenix Wright: Ace Attorney. lanzado en Japón como Gyakuten Saiban (逆転裁判. ''Gyakuten Saiban''). es una novela visual para la consola Game Boy Advance;DS;2005.0;Adventure;Capcom;0.92;81.0;9.2;Capcom;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
202;South Park: The Stick of Truth;From the perilous battlefields of the fourth-grade playground. a young hero will rise. destined to be South Park's savior. From the creators of South Park.;PS3;2014.0;Role-Playing;Ubisoft;0.92;85.0;8.5;Obsidian Entertainment;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;M
203;Sonic Riders;Sonic Riders es un videojuego desarrollado por Sonic Team y distribuido por Sega (en Europa en 2006 para las consolas PlayStation 2. GameCube y Xbox y en;GC;2006.0;Racing;Sega;0.92;59.0;8.0;Sonic Team;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
204;Sonic Riders: Zero Gravity;Sonic Riders: Zero Gravity. lanzado en Japón como Sonic Riders: Shooting Star Story (ソニックライダーズ シューティングスターストーリー. Sonikku Raidāzu;Wii;2008.0;Racing;Sega;0.91;56.0;8.1;Sonic Team;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
205;Street Fighter V;Street Fighter V: Champion Edition is the ultimate pack that includes all content (excluding Fighting Chance costumes. brand collaboration costumes and Capcom;PS4;2016.0;Fighting;Capcom;0.9;77.0;3.4;Capcom;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
206;Sonic Chronicles: The Dark Brotherhood;Son las criaturitas del mundo de Sonic(como Cheese) que se suben de nivel(el máximo el 3) intercambiándolos con otras personas.Se equipan a los personajes para;DS;2008.0;Role-Playing;Sega;0.88;74.0;7.3;BioWare;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
207;Crimson Skies: High Road to Revenge;Crimson Skies: High Road to Revenge combina la emoción de los combates aéreos casi a ras del suelo con el estilo aventurero de una película de aventuras.;XB;2003.0;Simulation;Microsoft Game Studios;0.87;88.0;8.8;FASA Studio;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
208;Red Faction: Guerrilla;Set 50 years after the climactic events of the original Red Faction. Red Faction: Guerrilla allows players to take the role of an insurgent fighter with the;X360;2009.0;Shooter;THQ;0.87;85.0;8.1;Volition Inc.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
209;Warriors Orochi;"Warriors Orochi (無双OROCHI. Musō Orochi) is a beat 'em up video game for PlayStation 2 and Xbox 360. developed by Koei and Omega Force.
 Series: Dynasty Warriors. ‎Samurai Warriors‎. W";PS2;2007.0;Action;Tecmo Koei;0.87;55.0;8.2;Omega Force;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;T
210;Ghostbusters: The Video Game;Ghostbusters: The Video Game (en español: Los cazafantasmas: El videojuego) es un · El juego sigue al jugador. quién es un nuevo recluta en los Cazafantasmas. un;Wii;2009.0;Action;Atari;0.86;76.0;8.5;Red Fly Studio;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
211;Harry Potter and the Order of the Phoenix;Harry Potter y la Orden del Fénix (título original en inglés. Harry Potter and the Order of the Phoenix) es el quinto largometraje de la serie de películas;DS;2007.0;Action;Electronic Arts;0.84;51.0;4.9;Visual Impact;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;M
212;Shin Megami Tensei: Persona 4;Shin Megami Tensei: Persona 4(ペルソナ4 Perusona Fō) es un videojuego de rol desarrollado y publicado por Atlus para la consola de PlayStation 2.;PS2;2008.0;Role-Playing;Atlus;0.82;90.0;8.9;Atlus Co.;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
213;Devil May Cry HD Collection;"13 mar 2018 — System Requirements · OS: WINDOWS® 7 (64bit) · Processor: Intel® Core™ i3 series (dual-core) or AMD equivalent or better · Memory: 4 GB RAM
 Publisher: CAPCOM Co.. Ltd.
 OS: WINDOWS® 7 (64bit)
 Graphics: NVIDIA® GeForce® GTX 760 or AMD";PS3;2012.0;Action;Capcom;0.82;74.0;8.8;Capcom;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
214;Tales of Destiny II;Tales of Destiny 2 is a role-playing video game featuring two-dimensional (2D) sprite characters navigating both 2D environments such as dungeons and towns. and;PS;2000.0;Role-Playing;Namco Bandai Games;0.81;78.0;8.7;Namco;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
215;MediEvil: Resurrection;"MediEvil Resurrection es un videojuego de aventuras para PlayStation Portable consistente en la renovación del videojuego MediEvil para PlayStation.
 Modos de juego: 1 jugador; Minijuegos para 2";PSP;2005.0;Adventure;Sony Computer Entertainment;0.81;66.0;8.7;SCEE;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
216;Yakuza;Es la mafia más temida de Japón. Durante el período Edo. la figura del samurái era privilegiada dentro de la sociedad debido a su eficiencia militar y los;PS2;2005.0;Action;Sega;0.8;75.0;8.2;Amusement Vision;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;M
217;Professor Layton vs Phoenix Wright: Ace Attorney;El profesor Layton vs. Phoenix Wright: Ace Attorney (レイトン 教授 VS 逆 転 裁判. Reiton-kyōju vs Gyakuten Saiban) es un videojuego crossover de aventuras y;3DS;2012.0;Puzzle;Level 5;0.8;79.0;8.5;Level 5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
218;Harvest Moon: A Wonderful Life;"Harvest Moon: A Wonderful Life Harvest Moon: Una vida maravillosa. es un videojuego de la serie Harvest Moon y es de género simulación.
 Requisitos: Ver listaControl de GameCube/Wa";GC;2003.0;Role-Playing;Ubisoft;0.79;79.0;8.9;Marvelous;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
219;Star Ocean: The Last Hope;The Last Hope nos sitúa en la Tierra en el año 2064 D.C.. donde ha estallado la Tercera guerra mundial. El uso de armas de destrucción masiva deterioró el;X360;2009.0;Role-Playing;Square Enix;0.79;72.0;7.2;Square Enix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
220;Drawn to Life;Drawn to Life {{|ドローントゥライフ 神様のマリオネット|Dorōn to Raifu: Kami-sama no Marionetto}}es un videojuego de acción y aventuras para Nintendo DS;DS;2007.0;Action;THQ;0.78;73.0;8.2;5TH Cell;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
221;Lips;No Encontramos Descripcciones;X360;2008.0;Misc;Microsoft Game Studios;0.77;71.0;7.4;iNiS;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
222;Perfect Dark Zero;Perfect Dark Zero es un videojuego de acción en primera persona desarrollado por Rare y distribuido por Microsoft. exclusivo de la consola de juego Xbox 360;X360;2005.0;Shooter;Microsoft Game Studios;0.77;81.0;7.3;Rare Ltd.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
223;Marvel Nemesis: Rise of the Imperfects;Marvel Nemesis: Rise of the Imperfects (traducido al castellano Marvel Nemesis: La Rebelión de los Imperfectos) es un videojuego de lucha beat'em up para;PS2;2005.0;Fighting;Electronic Arts;0.77;53.0;6.3;EA Canada;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;M
224;UFC Personal Trainer: The Ultimate Fitness System;UFC Personal Trainer: The Ultimate Fitness System is a fighting and fitness video game created by THQ. The game requires the Kinect accessory for the Xbox;X360;2011.0;Sports;THQ;0.77;70.0;6.5;THQ;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
225;Bayonetta 2;Bayonetta 2 (ベヨネッタ2) es un videojuego de acción publicado por Nintendo y desarrollado por PlatinumGames para la videoconsola Wii U con los propietarios;WiiU;2014.0;Action;Nintendo;0.76;91.0;8.2;PlatinumGames;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;M
226;Harry Potter and the Half-Blood Prince;"Harry Potter y el misterio del príncipe (título original en inglés. Harry Potter and the Half-Blood Prince) es la sexta película de la saga de Harry Potter.
 Presupuesto: $250 millones
 Protagonistas: Daniel Radcliffe; ‎Rupert Grint‎;";Wii;2009.0;Action;Electronic Arts;0.75;60.0;6.0;EA Bright Light;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;M
227;Professor Layton and the Azran Legacy;In a departure from the previous entries. Azran Legacy is an around the world adventure that sees Professor Layton and company journey to multiple locations;3DS;2013.0;Puzzle;Nintendo;0.75;81.0;7.9;Level 5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
228;Drawn to Life: The Next Chapter;Drawn to Life: The Next Chapter is a 2D platforming game in which the player draws their own protagonist to play as. as well as many of the game's in-game;Wii;2009.0;Puzzle;THQ;0.75;58.0;6.0;Planet Moon Studios;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
229;SoulCalibur V;Soulcalibur V (ソウルキャリバーV. SōruKyaribā Faibu) es la séptima entrega de la saga de lucha Soulcalibur de Namco. Se lanzó al mercado el 3 de febrero de;PS3;2012.0;Fighting;Namco Bandai Games;0.75;81.0;6.7;Project Soul;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
230;Zone of the Enders;Zone of the Enders[editar];PS2;2001.0;Shooter;Konami Digital Entertainment;0.75;78.0;7.4;KCEJ;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
231;Burnout;"El síndrome de desgaste profesional (en inglés. occupational burnout; coloquialmente. del trabajador quemado ) es un padecimiento que se caracteriza por";PS2;2001.0;Racing;Acclaim Entertainment;0.74;79.0;7.7;Criterion Games;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
232;Tales of Vesperia;System Requirements · Requires a 64-bit processor and operating system · OS: Microsoft Windows 7/8/8.1/Windows 10 (64-bit) · Processor: Core i5-750. ～2.7GHz / AMD;X360;2008.0;Role-Playing;Atari;0.74;79.0;8.2;Bandai Namco Games;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;T
233;Resonance of Fate;Es una organización que guía la orden religiosa Riedel y son los responsable del sistema de clases establecido en Basel. Originalmente. el consejo de;PS3;2010.0;Role-Playing;Sega;0.73;72.0;8.0;Tri-Ace;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
234;Harvest Moon: Animal Parade;El objetivo principal es elevar el afecto de la persona a 9 corazones. Puedes ver cuantos corazones tiene un personaje al entrar al menú principal (botón C del;Wii;2008.0;Simulation;Rising Star Games;0.73;76.0;8.9;Natsume;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
235;Persona 4: Arena;El sistema de combate consiste en cuatro botones de ataque. dos para el luchador y dos para su Persona. ambos con variantes débiles y fuertes. Cada luchador;PS3;2012.0;Fighting;Atlus;0.73;86.0;7.7;Arc System Works;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
236;Full Spectrum Warrior;Full Spectrum Warrior empezó como una ayuda al entrenamiento del Ejército de EEUU para reforzar la doctrina del Ejército y el esfuerzo conjunto entre las;XB;2004.0;Strategy;THQ;0.73;84.0;8.7;Pandemic Studios;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
237;LEGO Marvel's Avengers;"Los Vengadores se reúnen! La exitosa franquicia de videojuego LEGO® Marvel regresa con una nueva aventura de superhéroes llena de acción.
 USD 4.99";PS4;2016.0;Action;Warner Bros. Interactive Entertainment;0.73;71.0;7.0;TT Games;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;T
238;Katamari Damacy;Katamari Damacy (塊魂 Katamari Damashii) es un videojuego japonés diseñado por Keita Takahashi y publicado por Namco. El juego fue lanzado en Japón para la;PS2;2004.0;Puzzle;Namco Bandai Games;0.73;86.0;9.0;Namco;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
239;Star Ocean: The Last Hope International;El nombre oficial es Star Ocean: The Last Hope International. el juego cuenta con las voces en japonés e inglés. además de contenido exclusivo de la versión;PS3;2010.0;Role-Playing;Square Enix;0.72;74.0;6.7;Square Enix;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;T
240;Persona Q: Shadow of the Labyrinth;Persona Q: Shadow of the Labyrinth (ペルソナQ シャドウ オブ ザ ラビリンス. Perusona Kyū shadō obu za Rabirinsu) es un videojuego de rol desarrollado por;3DS;2014.0;Role-Playing;Nippon Ichi Software;0.72;83.0;8.1;Atlus;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;M
241;Skate;Para abreviar se le designa simplemente skate. que es también el término utilizado para nombrar el monopatín o patineta. tabla sobre la que se practica el;X360;2007.0;Sports;Electronic Arts;0.71;86.0;8.4;EA Black Box;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
242;Crysis;Crysis es un videojuego de disparos en primera persona de ciencia ficción desarrollado por la empresa alemana Crytek y distribuido por Electronic Arts. Fue;PC;2007.0;Shooter;Electronic Arts;0.71;91.0;8.0;Crytek;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;M
243;Doom 3: Resurrection of Evil;Doom 3: Resurrection of Evil es un juego de disparos en primera persona. es una expansión para el juego Doom 3. Fue lanzada el 4 de abril de 2005 para;XB;2005.0;Shooter;Activision;0.71;77.0;7.9;id Software;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;M
244;Ace Attorney Investigations: Miles Edgeworth;Ace Attorney Investigations: Miles Edgeworth;DS;2009.0;Adventure;Capcom;0.7;78.0;8.4;Capcom;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;T
245;Catherine;"Catherine (キャサリン. Kyasarin) es un videojuego de. lógica y aventura desarrollado y distribuido por Atlus para PlayStation 3 y Xbox 360.
 Modos de juego: Un jugador ; multijugador‎
 Fecha(s) de lanzamiento: JP 17 de febrero de";PS3;2011.0;Adventure;Deep Silver;0.7;79.0;8.1;Atlus;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;M
246;Infinite Undiscovery;Infinite Undiscovery. Square Enix • Juegos de rol. COP$59.900. COP$59.900+. AGREGAR AL CARRO. ○ ○ ○. ADOLESCENTES. Apropiado hasta 13 años.;X360;2008.0;Role-Playing;Square Enix;0.7;68.0;7.0;Tri-Ace;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
247;Mafia;Mafia es un término utilizado a nivel mundial que se refiere a una clase especial de crimen organizado. extendido desde su origen en el Mezzogiorno italiano;PS2;2004.0;Action;Illusion Softworks;0.7;65.0;7.6;Illusion Softworks;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;M
248;Classic NES Series: Zelda II: The Adventure of Link;Fue relanzado para Game Boy Advance en 2004 bajo la colección Classic NES Series y en 2003 para Nintendo Gamecube en el recopilatorio The Legend of Zelda:;GBA;2004.0;Adventure;Nintendo;0.7;73.0;7.5;Nintendo;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
249;The Last Remnant;The Last Remnant (ラストレムナント. Rasuto Remunanto) Es un videojuego de rol desarrollado y publicado por Square Enix. El juego está dirigido para;X360;2008.0;Role-Playing;Square Enix;0.68;66.0;6.9;Square Enix;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;M
250;Iron Man;"Iron Man (conocido en español como el Hombre de Hierro) es un superhéroe que aparece en los cómics estadounidenses publicados por Marvel Comics.
 Nombre de nacimiento: Anthony Edward Stark
 Creado por: Stan Lee; Larry Lieber; Don Heck;";PS3;2008.0;Action;Sega;0.68;42.0;6.2;Secret Level;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;T
251;Return to Castle Wolfenstein: Tides of War;"La versión ""Game of the Year Edition"" incluye el ""Wolfenstein 3D"" original. Versión de Xbox[editar]. Se tituló Return to Castle Wolfenstein: Tides of War.
 Modos de juego: Multijugador; ‎Un jugador‎; Co";XB;2003.0;Shooter;Activision;0.67;84.0;8.8;Nerve Software;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;E
252;RIFT;Los rifts son fosas tectónicas alargadas donde la corteza terrestre está sufriendo divergencia y distensiones. producto de la separación de placas;PC;2011.0;Role-Playing;Unknown;0.67;84.0;7.3;Trion Worlds;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;ET
253;Street Fighter Anniversary Collection;Street Fighter Anniversary Collection es un pack que incluía los juegos Hyper Street Fighter II: The Anniversary Edition y Street Fighter III: 3rd Strike.;PS2;2004.0;Fighting;Capcom;0.66;78.0;8.7;Capcom;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;M
254;Fist of the North Star: Ken's Rage;Fist of the North Star: Ken's Rage. conocido originalmente en Japón como Hokuto Musou (北斗 Hokuto Musō). es un videojuego del género Beat'em up para las;PS3;2010.0;Action;Ubisoft Annecy;0.66;60.0;6.9;Koei;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;M
